filename,width,height,class,xmin,ymin,xmax,ymax
youtube-15_jpg.rf.f82e498a9c96b9748f708d1445d5f459.jpg,1820,1024,Player,0,763,369,1024
youtube-15_jpg.rf.f82e498a9c96b9748f708d1445d5f459.jpg,1820,1024,Player,520,3,1391,717
youtube-15_jpg.rf.f82e498a9c96b9748f708d1445d5f459.jpg,1820,1024,Player,964,183,1678,1024
youtube-15_jpg.rf.f82e498a9c96b9748f708d1445d5f459.jpg,1820,1024,Hoop,644,4,974,265
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Team Name,393,605,507,633
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Team Name,758,565,804,587
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Team Points,533,598,587,640
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Team Points,680,578,740,622
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Time Remaining,602,585,663,613
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Shot Clock,604,611,631,635
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Period,633,608,669,630
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Ball,672,94,699,120
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Hoop,656,79,707,122
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,686,119,803,321
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,654,100,742,351
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,768,239,852,411
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Ref,24,143,87,297
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Ref,903,193,969,364
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Ref,525,488,606,574
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,221,399,339,609
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,343,131,430,285
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,389,230,471,414
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,414,336,506,547
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,563,214,655,381
youtube-33_jpg.rf.e623e04b73e569da4a2278f9de7a561f.jpg,1214,682,Player,611,216,709,397
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Hoop,1340,478,1392,523
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,1090,549,1178,728
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,1098,517,1180,645
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,1218,559,1298,683
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Ref,961,514,1013,620
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,1008,548,1100,743
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,812,559,944,712
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,776,550,893,721
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,679,512,764,705
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,876,511,935,642
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Ref,422,550,522,759
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Ref,1767,654,1805,860
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,1013,536,1074,673
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.72d6d6b7c1110b611f02fb07658096b2.jpg,1820,1024,Player,580,522,706,724
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Period,100,878,144,915
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Shot Clock,146,887,183,921
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Time Remaining,187,884,258,931
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Team Points,270,892,336,938
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Team Points,415,906,485,957
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Ball,925,502,970,545
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Ref,1461,308,1587,529
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Ref,487,174,588,415
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Ref,820,837,926,1034
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,369,623,521,896
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,555,560,775,885
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,708,571,849,878
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,512,382,686,654
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,870,156,974,393
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,807,233,956,475
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,767,364,916,618
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,879,414,1035,627
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,1234,518,1398,804
youtube-163_jpg.rf.2aec4e57d16b6d7173f1a899e8049936.jpg,1840,1034,Player,1514,596,1689,907
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Hoop,464,510,516,555
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,409,704,528,900
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,459,697,596,909
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,595,553,655,685
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,572,584,636,711
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,788,573,910,749
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Ref,851,537,885,572
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,848,551,918,721
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,883,550,984,724
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,1162,534,1250,675
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,1411,471,1490,644
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Player,1158,516,1233,686
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Ball,1397,610,1421,633
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Ref,1668,513,1789,730
Iowa_Nebraska-2023-03-06-college-men_mp4-101_jpg.rf.a5a8a64e84d221c9227195013dd23b50.jpg,1910,1074,Ref,26,688,113,897
youtube-42_jpg.rf.355a7d5f5c9840a97991427f5919c595.jpg,1716,964,Ref,460,557,730,964
youtube-42_jpg.rf.355a7d5f5c9840a97991427f5919c595.jpg,1716,964,Player,69,161,1372,964
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Period,109,834,154,873
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Shot Clock,155,846,193,881
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Time Remaining,195,844,267,896
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Team Points,276,858,345,908
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Team Points,420,881,492,935
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Player,926,469,1122,795
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Ball,920,383,956,420
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Hoop,1163,339,1249,431
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Ref,1276,376,1404,604
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Ref,600,891,737,1009
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Player,766,543,931,853
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Player,753,451,873,656
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Player,655,402,831,634
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Player,638,538,787,864
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Player,274,189,422,464
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Player,736,284,949,543
youtube-120_jpg.rf.04dadc5021a671dbbfd8090714b7fd65.jpg,1850,1040,Player,889,308,1024,482
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Hoop,394,486,448,533
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,593,553,676,735
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,654,529,736,645
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,518,557,611,688
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Ref,772,509,828,618
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,700,545,798,741
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,800,553,919,717
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,989,544,1070,692
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,982,528,1088,711
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,818,499,891,651
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Ref,1266,529,1372,740
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,716,526,818,657
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Player,1124,496,1247,684
Iowa_Nebraska-2023-03-06-college-men_mp4-129_jpg.rf.0b9784d65850eb890ec7067a80e425a3.jpg,1728,972,Ball,1139,587,1160,611
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Ball,441,431,474,464
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Ref,126,398,232,594
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Ref,421,2,484,144
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,484,47,597,226
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,672,97,740,267
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,753,227,858,425
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,722,243,850,440
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,669,259,782,468
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,853,261,949,483
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,460,333,613,489
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,390,325,543,509
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,256,222,372,402
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Player,147,245,244,437
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Hoop,955,76,1016,147
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Team Name,370,563,483,596
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Team Name,739,599,785,619
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Team Points,659,596,717,637
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Team Points,506,580,569,629
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Time Remaining,579,585,646,614
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Shot Clock,576,606,606,632
youtube-49_jpg.rf.233fff371269c0ff2c5490ec9763e0e9.jpg,1206,678,Period,607,611,643,635
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Period,122,853,164,877
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Shot Clock,168,863,204,883
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Time Remaining,209,860,278,893
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Team Points,291,871,357,904
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Team Points,436,890,505,925
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Hoop,1219,283,1294,353
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Ref,1358,374,1463,584
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Ref,572,169,671,338
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Ref,447,735,565,889
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Ball,521,417,554,452
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,482,336,667,535
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,565,278,725,537
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,563,254,651,446
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,426,213,518,402
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,257,510,421,778
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,574,444,693,684
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,977,384,1142,617
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,1156,497,1284,733
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,1272,472,1378,718
youtube-159_jpg.rf.67c0649a4ce5de9b84251a4750acc3ed.jpg,1728,972,Player,1517,706,1680,972
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Period,1751,865,1890,917
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Time Remaining,1517,906,1576,950
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Team Points,1570,784,1665,852
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Team Points,1684,767,1779,836
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Player,239,226,355,448
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Player,691,608,866,873
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Player,596,522,708,776
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Player,525,327,601,491
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Ref,1004,172,1079,342
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Player,1024,270,1133,444
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Ball,1322,312,1352,339
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Player,1332,217,1472,389
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Player,1356,201,1518,387
youtube-87_jpg.rf.671215796d5bec575bb38d36f2da8cfd.jpg,1890,1062,Player,1498,220,1625,413
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Hoop,470,462,518,502
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,676,555,747,728
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,677,523,747,644
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,555,553,624,672
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Ref,844,532,885,635
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,753,562,827,750
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,908,591,1026,733
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,959,585,1061,747
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,1092,556,1158,744
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,921,537,968,665
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Ref,1328,618,1409,819
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Ref,4,596,59,802
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,781,549,828,683
Iowa_Nebraska-2023-03-06-college-men_mp4-125_jpg.rf.4bdd7c5237749c626feb77ff99075830.jpg,1920,1080,Player,1148,576,1256,768
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Ball,373,374,409,410
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Ref,47,320,170,523
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Ref,385,0,457,90
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,440,0,569,181
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,623,59,707,232
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,688,194,812,398
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,656,207,801,412
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,600,220,732,435
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,782,235,898,461
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,391,277,557,445
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,319,265,487,460
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,196,154,327,341
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Player,83,169,198,366
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Hoop,917,56,984,132
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Team Name,290,500,404,544
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Team Name,655,563,702,586
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Team Points,572,554,634,600
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Team Points,421,527,488,581
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Time Remaining,496,537,564,572
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Shot Clock,491,559,523,586
youtube-49_jpg.rf.88eca91aa6d5e461dac75a71eda8bd33.jpg,1152,648,Period,521,565,559,593
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Period,1639,935,1680,968
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Shot Clock,1600,940,1633,969
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Time Remaining,1525,931,1592,972
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Team Points,1446,932,1510,971
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Team Points,1297,931,1363,974
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Ref,1127,700,1261,1001
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Ref,252,229,337,450
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Ball,1063,277,1093,309
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Hoop,1317,197,1389,269
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,1250,673,1384,917
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,1263,513,1371,709
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,1079,358,1233,636
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,1039,264,1132,450
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,966,173,1047,388
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,495,465,603,815
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,308,285,381,518
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,625,353,711,609
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,774,322,902,562
youtube-124_jpg.rf.029a3c1dbc05c65824f061462557e433.jpg,1850,1040,Player,808,448,902,726
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Ref,562,694,696,891
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Player,257,525,434,800
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Player,14,635,198,933
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Player,1005,237,1140,417
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Player,1035,235,1192,475
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Player,1009,344,1290,601
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Player,1283,273,1434,499
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Player,1548,338,1754,600
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Ball,1080,275,1128,321
youtube-209_jpg.rf.976303cadf92ff41fecdb43f709c48ef.jpg,1910,1074,Player,922,379,1058,767
